# _tick,_time,frames,mean_episode_return_landlord,loss_landlord,mean_episode_return_landlord_up,loss_landlord_up,mean_episode_return_landlord_down,loss_landlord_down
532,1669844895.1551037,1702400,-0.35089385509490967,2.623495101928711,0.34775328636169434,1.8763784170150757,0.3508586287498474,1.86445951461792
533,1669844896.8687024,1705600,-0.350920706987381,1.5393439531326294,0.34775328636169434,1.8763784170150757,0.3508586287498474,1.86445951461792
534,1669844902.539186,1708800,-0.350920706987381,1.5393439531326294,0.34775328636169434,1.8763784170150757,0.3491579294204712,2.136767625808716
535,1669844903.8847446,1712000,-0.350920706987381,1.5393439531326294,0.3467949628829956,2.1494526863098145,0.3491579294204712,2.136767625808716
536,1669844904.9722376,1715200,-0.3502998948097229,2.213639259338379,0.3467949628829956,2.1494526863098145,0.3491579294204712,2.136767625808716
537,1669844911.0190604,1718400,-0.3502998948097229,2.213639259338379,0.3467949628829956,2.1494526863098145,0.35114622116088867,2.1925082206726074
538,1669844912.2011223,1721600,-0.3502998948097229,2.213639259338379,0.3499893248081207,2.043734073638916,0.35114622116088867,2.1925082206726074
539,1669844912.8244064,1724800,-0.349322646856308,1.8851817846298218,0.3499893248081207,2.043734073638916,0.35114622116088867,2.1925082206726074
540,1669844919.2424572,1728000,-0.349322646856308,1.8851817846298218,0.3499893248081207,2.043734073638916,0.3507865071296692,1.5104714632034302
541,1669844920.431786,1731200,-0.349322646856308,1.8851817846298218,0.34916427731513977,1.5827044248580933,0.3507865071296692,1.5104714632034302
542,1669844921.3851233,1734400,-0.34788429737091064,1.6467804908752441,0.34916427731513977,1.5827044248580933,0.3507865071296692,1.5104714632034302
543,1669844927.4136467,1737600,-0.34788429737091064,1.6467804908752441,0.34916427731513977,1.5827044248580933,0.35037878155708313,1.4906187057495117
544,1669844929.0228777,1740800,-0.34788429737091064,1.6467804908752441,0.3517470359802246,1.6509560346603394,0.35037878155708313,1.4906187057495117
545,1669844929.3312669,1744000,-0.3487263321876526,1.5976616144180298,0.3517470359802246,1.6509560346603394,0.35037878155708313,1.4906187057495117
546,1669844935.6022017,1747200,-0.3487263321876526,1.5976616144180298,0.3517470359802246,1.6509560346603394,0.35078856348991394,1.5070589780807495
547,1669844937.3926046,1750400,-0.3487263321876526,1.5976616144180298,0.3518068492412567,1.4301152229309082,0.35078856348991394,1.5070589780807495
548,1669844937.7142625,1753600,-0.3481154441833496,1.5682381391525269,0.3518068492412567,1.4301152229309082,0.35078856348991394,1.5070589780807495
549,1669844945.0415297,1756800,-0.3481154441833496,1.5682381391525269,0.3518068492412567,1.4301152229309082,0.35027435421943665,1.919862151145935
550,1669844946.7023585,1760000,-0.34835243225097656,1.9844024181365967,0.3518068492412567,1.4301152229309082,0.35027435421943665,1.919862151145935
551,1669844946.923165,1763200,-0.34835243225097656,1.9844024181365967,0.3485599458217621,2.0532784461975098,0.35027435421943665,1.919862151145935
552,1669844953.9377437,1766400,-0.34835243225097656,1.9844024181365967,0.3485599458217621,2.0532784461975098,0.34836286306381226,2.1649765968322754
553,1669844955.3271732,1769600,-0.3490004241466522,2.0077991485595703,0.3485599458217621,2.0532784461975098,0.34836286306381226,2.1649765968322754
554,1669844955.9000714,1772800,-0.3490004241466522,2.0077991485595703,0.3499091565608978,1.9827392101287842,0.34836286306381226,2.1649765968322754
555,1669844963.0487766,1776000,-0.3490004241466522,2.0077991485595703,0.3499091565608978,1.9827392101287842,0.34868279099464417,1.9248673915863037
556,1669844964.1460335,1779200,-0.3480302393436432,1.8854469060897827,0.3499091565608978,1.9827392101287842,0.34868279099464417,1.9248673915863037
557,1669844965.2295337,1782400,-0.3480302393436432,1.8854469060897827,0.34675124287605286,2.0954504013061523,0.34868279099464417,1.9248673915863037
558,1669844971.4269142,1785600,-0.3480302393436432,1.8854469060897827,0.34675124287605286,2.0954504013061523,0.3476479649543762,1.9588662385940552
559,1669844972.7669005,1788800,-0.34875601530075073,2.0299065113067627,0.34675124287605286,2.0954504013061523,0.3476479649543762,1.9588662385940552
560,1669844974.0408206,1792000,-0.34875601530075073,2.0299065113067627,0.3470715284347534,1.815497875213623,0.3476479649543762,1.9588662385940552
561,1669844980.328489,1795200,-0.34875601530075073,2.0299065113067627,0.3470715284347534,1.815497875213623,0.3483862280845642,1.5786489248275757
562,1669844981.4122772,1798400,-0.3509443700313568,1.6203066110610962,0.3470715284347534,1.815497875213623,0.3483862280845642,1.5786489248275757
563,1669844983.12012,1801600,-0.3509443700313568,1.6203066110610962,0.34785255789756775,1.5977638959884644,0.3483862280845642,1.5786489248275757
564,1669844989.2964973,1804800,-0.3509443700313568,1.6203066110610962,0.34785255789756775,1.5977638959884644,0.3507859706878662,1.7599406242370605
565,1669844990.0150735,1808000,-0.35190778970718384,1.8772525787353516,0.34785255789756775,1.5977638959884644,0.3507859706878662,1.7599406242370605
566,1669844991.8128486,1811200,-0.35190778970718384,1.8772525787353516,0.34973081946372986,1.951820969581604,0.3507859706878662,1.7599406242370605
567,1669844997.882891,1814400,-0.35190778970718384,1.8772525787353516,0.34973081946372986,1.951820969581604,0.3530040681362152,2.0748372077941895
568,1669844998.7501583,1817600,-0.3535294234752655,1.9955209493637085,0.34973081946372986,1.951820969581604,0.3530040681362152,2.0748372077941895
569,1669845000.9602873,1820800,-0.3535294234752655,1.9955209493637085,0.35118094086647034,1.9787603616714478,0.3530040681362152,2.0748372077941895
570,1669845006.5196686,1824000,-0.3535294234752655,1.9955209493637085,0.35118094086647034,1.9787603616714478,0.3552570641040802,1.5585359334945679
571,1669845007.541333,1827200,-0.35399970412254333,1.5860384702682495,0.35118094086647034,1.9787603616714478,0.3552570641040802,1.5585359334945679
572,1669845009.653376,1830400,-0.35399970412254333,1.5860384702682495,0.35442596673965454,1.4743760824203491,0.3552570641040802,1.5585359334945679
573,1669845015.5179424,1833600,-0.35399970412254333,1.5860384702682495,0.35442596673965454,1.4743760824203491,0.35387325286865234,1.7491233348846436
574,1669845015.9731443,1836800,-0.3533540368080139,1.8922512531280518,0.35442596673965454,1.4743760824203491,0.35387325286865234,1.7491233348846436
575,1669845018.650047,1840000,-0.3533540368080139,1.8922512531280518,0.35467544198036194,1.9862345457077026,0.35387325286865234,1.7491233348846436
576,1669845024.3299477,1843200,-0.3533540368080139,1.8922512531280518,0.35467544198036194,1.9862345457077026,0.35509246587753296,1.959380030632019
577,1669845024.9174569,1846400,-0.35445934534072876,1.8371639251708984,0.35467544198036194,1.9862345457077026,0.35509246587753296,1.959380030632019
578,1669845027.6324058,1849600,-0.35445934534072876,1.8371639251708984,0.355726420879364,2.2149384021759033,0.35509246587753296,1.959380030632019
579,1669845033.139662,1852800,-0.35445934534072876,1.8371639251708984,0.355726420879364,2.2149384021759033,0.35338035225868225,2.597768545150757
580,1669845033.4020088,1856000,-0.3555552065372467,2.6361448764801025,0.355726420879364,2.2149384021759033,0.35338035225868225,2.597768545150757
581,1669845036.7891848,1859200,-0.3555552065372467,2.6361448764801025,0.35327455401420593,2.2291738986968994,0.35338035225868225,2.597768545150757
582,1669845041.6288023,1862400,-0.3555552065372467,2.6361448764801025,0.35327455401420593,2.2291738986968994,0.3549191951751709,1.7391685247421265
583,1669845042.019671,1865600,-0.3567008078098297,1.872999668121338,0.35327455401420593,2.2291738986968994,0.3549191951751709,1.7391685247421265
584,1669845045.7277224,1868800,-0.3567008078098297,1.872999668121338,0.35201674699783325,1.7967627048492432,0.3549191951751709,1.7391685247421265
585,1669845050.422033,1872000,-0.35452377796173096,1.5982646942138672,0.35201674699783325,1.7967627048492432,0.3549191951751709,1.7391685247421265
586,1669845050.736083,1875200,-0.35452377796173096,1.5982646942138672,0.35201674699783325,1.7967627048492432,0.3567221760749817,1.6206529140472412
587,1669845054.4290526,1878400,-0.35452377796173096,1.5982646942138672,0.3532716929912567,1.8020522594451904,0.3567221760749817,1.6206529140472412
588,1669845059.0871553,1881600,-0.3538716733455658,2.1483993530273438,0.3532716929912567,1.8020522594451904,0.3567221760749817,1.6206529140472412
589,1669845059.2929523,1884800,-0.3538716733455658,2.1483993530273438,0.3532716929912567,1.8020522594451904,0.35518157482147217,2.1883862018585205
590,1669845063.7906475,1888000,-0.3538716733455658,2.1483993530273438,0.3554498255252838,2.0271618366241455,0.35518157482147217,2.1883862018585205
591,1669845068.3628337,1891200,-0.35708361864089966,2.1099934577941895,0.3554498255252838,2.0271618366241455,0.35518157482147217,2.1883862018585205
592,1669845068.6431432,1894400,-0.35708361864089966,2.1099934577941895,0.3554498255252838,2.0271618366241455,0.35624393820762634,1.8875259160995483
593,1669845072.342474,1897600,-0.35708361864089966,2.1099934577941895,0.3561258912086487,2.066707134246826,0.35624393820762634,1.8875259160995483
594,1669845076.5466058,1900800,-0.3569546341896057,2.203151226043701,0.3561258912086487,2.066707134246826,0.35624393820762634,1.8875259160995483
595,1669845077.1048908,1904000,-0.3569546341896057,2.203151226043701,0.3561258912086487,2.066707134246826,0.3560473918914795,2.400923490524292
596,1669845081.63394,1907200,-0.3569546341896057,2.203151226043701,0.35605016350746155,2.530226230621338,0.3560473918914795,2.400923490524292
597,1669845085.4248571,1910400,-0.3600045442581177,2.3423943519592285,0.35605016350746155,2.530226230621338,0.3560473918914795,2.400923490524292
598,1669845085.5255647,1913600,-0.3600045442581177,2.3423943519592285,0.35605016350746155,2.530226230621338,0.36091917753219604,2.1596298217773438
599,1669845090.3931458,1916800,-0.3600045442581177,2.3423943519592285,0.3565240502357483,2.150773048400879,0.36091917753219604,2.1596298217773438
600,1669845094.101604,1920000,-0.35838523507118225,1.9814836978912354,0.3565240502357483,2.150773048400879,0.36091917753219604,2.1596298217773438
601,1669845094.7796893,1923200,-0.35838523507118225,1.9814836978912354,0.3565240502357483,2.150773048400879,0.3606385588645935,1.9518318176269531
602,1669845099.1855474,1926400,-0.35838523507118225,1.9814836978912354,0.36097660660743713,1.7188880443572998,0.3606385588645935,1.9518318176269531
603,1669845102.6083903,1929600,-0.35959696769714355,2.0216755867004395,0.36097660660743713,1.7188880443572998,0.3606385588645935,1.9518318176269531
604,1669845103.3682678,1932800,-0.35959696769714355,2.0216755867004395,0.36097660660743713,1.7188880443572998,0.3592725992202759,2.158404588699341
605,1669845108.3152535,1936000,-0.35959696769714355,2.0216755867004395,0.35949087142944336,2.1436707973480225,0.3592725992202759,2.158404588699341
606,1669845111.189204,1939200,-0.35927751660346985,2.3109304904937744,0.35949087142944336,2.1436707973480225,0.3592725992202759,2.158404588699341
607,1669845112.0081642,1942400,-0.35927751660346985,2.3109304904937744,0.35949087142944336,2.1436707973480225,0.3601807951927185,2.2098491191864014
608,1669845117.3812864,1945600,-0.35927751660346985,2.3109304904937744,0.36055049300193787,2.0072708129882812,0.3601807951927185,2.2098491191864014
609,1669845119.7771451,1948800,-0.3598843216896057,1.5328518152236938,0.36055049300193787,2.0072708129882812,0.3601807951927185,2.2098491191864014
610,1669845120.7516756,1952000,-0.3598843216896057,1.5328518152236938,0.36055049300193787,2.0072708129882812,0.3618134558200836,1.4543287754058838
611,1669845126.1748166,1955200,-0.3598843216896057,1.5328518152236938,0.3611212968826294,1.5966668128967285,0.3618134558200836,1.4543287754058838
612,1669845128.436238,1958400,-0.35902658104896545,1.8921717405319214,0.3611212968826294,1.5966668128967285,0.3618134558200836,1.4543287754058838
613,1669845129.8358247,1961600,-0.35902658104896545,1.8921717405319214,0.3611212968826294,1.5966668128967285,0.3608717918395996,1.9388418197631836
614,1669845134.8720746,1964800,-0.35902658104896545,1.8921717405319214,0.36230558156967163,2.3211305141448975,0.3608717918395996,1.9388418197631836
615,1669845137.0069547,1968000,-0.3603779375553131,2.1915104389190674,0.36230558156967163,2.3211305141448975,0.3608717918395996,1.9388418197631836
616,1669845138.4498787,1971200,-0.3603779375553131,2.1915104389190674,0.36230558156967163,2.3211305141448975,0.36159300804138184,3.6666178703308105
617,1669845144.1642632,1974400,-0.3603779375553131,2.1915104389190674,0.3643043339252472,3.6297318935394287,0.36159300804138184,3.6666178703308105
618,1669845145.7837627,1977600,-0.36567050218582153,3.970217227935791,0.3643043339252472,3.6297318935394287,0.36159300804138184,3.6666178703308105
619,1669845147.4621046,1980800,-0.36567050218582153,3.970217227935791,0.3643043339252472,3.6297318935394287,0.36479300260543823,2.396470785140991
620,1669845152.795893,1984000,-0.36567050218582153,3.970217227935791,0.36564967036247253,2.3547701835632324,0.36479300260543823,2.396470785140991
621,1669845154.419952,1987200,-0.3658936619758606,2.478625535964966,0.36564967036247253,2.3547701835632324,0.36479300260543823,2.396470785140991
622,1669845156.2921498,1990400,-0.3658936619758606,2.478625535964966,0.36564967036247253,2.3547701835632324,0.3671420216560364,2.59460711479187
623,1669845162.1530187,1993600,-0.3658936619758606,2.478625535964966,0.3635367453098297,2.55340576171875,0.3671420216560364,2.59460711479187
624,1669845163.3043792,1996800,-0.3675151765346527,2.425637722015381,0.3635367453098297,2.55340576171875,0.3671420216560364,2.59460711479187
625,1669845164.5928562,2000000,-0.3675151765346527,2.425637722015381,0.3635367453098297,2.55340576171875,0.36508116126060486,2.217289447784424
626,1669845170.78058,2003200,-0.3675151765346527,2.425637722015381,0.36401861906051636,2.564021587371826,0.36508116126060486,2.217289447784424
627,1669845171.776168,2006400,-0.36220428347587585,2.485642433166504,0.36401861906051636,2.564021587371826,0.36508116126060486,2.217289447784424
628,1669845173.9753873,2009600,-0.36220428347587585,2.485642433166504,0.36401861906051636,2.564021587371826,0.36357951164245605,2.620382308959961
629,1669845179.9722826,2012800,-0.36220428347587585,2.485642433166504,0.36174923181533813,2.2473678588867188,0.36357951164245605,2.620382308959961
630,1669845180.4816854,2016000,-0.3618627190589905,2.201944351196289,0.36174923181533813,2.2473678588867188,0.36357951164245605,2.620382308959961
631,1669845182.5420518,2019200,-0.3618627190589905,2.201944351196289,0.36174923181533813,2.2473678588867188,0.36192479729652405,1.9801467657089233
632,1669845188.8338108,2022400,-0.3618627190589905,2.201944351196289,0.362527996301651,1.9982662200927734,0.36192479729652405,1.9801467657089233
633,1669845189.0090628,2025600,-0.3614007234573364,2.0560073852539062,0.362527996301651,1.9982662200927734,0.36192479729652405,1.9801467657089233
634,1669845191.4568634,2028800,-0.3614007234573364,2.0560073852539062,0.362527996301651,1.9982662200927734,0.359894335269928,2.094437599182129
635,1669845197.6424637,2032000,-0.3614007234573364,2.0560073852539062,0.36052295565605164,1.8618663549423218,0.359894335269928,2.094437599182129
636,1669845198.1177647,2035200,-0.3611304461956024,1.8662563562393188,0.36052295565605164,1.8618663549423218,0.359894335269928,2.094437599182129
637,1669845200.1457906,2038400,-0.3611304461956024,1.8662563562393188,0.36052295565605164,1.8618663549423218,0.35939887166023254,2.048513174057007
638,1669845206.4686565,2041600,-0.3592272996902466,2.6847591400146484,0.36052295565605164,1.8618663549423218,0.35939887166023254,2.048513174057007
639,1669845206.8765936,2044800,-0.3592272996902466,2.6847591400146484,0.3574589192867279,2.694019079208374,0.35939887166023254,2.048513174057007
640,1669845208.8030102,2048000,-0.3592272996902466,2.6847591400146484,0.3574589192867279,2.694019079208374,0.35894516110420227,2.546806812286377
641,1669845214.8618822,2051200,-0.3598223328590393,2.3697714805603027,0.3574589192867279,2.694019079208374,0.35894516110420227,2.546806812286377
642,1669845215.5571294,2054400,-0.3598223328590393,2.3697714805603027,0.3582412600517273,2.309462785720825,0.35894516110420227,2.546806812286377
643,1669845217.8945343,2057600,-0.3598223328590393,2.3697714805603027,0.3582412600517273,2.309462785720825,0.3604316711425781,2.5020697116851807
644,1669845223.801395,2060800,-0.36107349395751953,2.541516065597534,0.3582412600517273,2.309462785720825,0.3604316711425781,2.5020697116851807
645,1669845224.64206,2064000,-0.36107349395751953,2.541516065597534,0.36065566539764404,2.4252700805664062,0.3604316711425781,2.5020697116851807
646,1669845226.2634847,2067200,-0.36107349395751953,2.541516065597534,0.36065566539764404,2.4252700805664062,0.36203160881996155,2.178859233856201
647,1669845232.24086,2070400,-0.3620924949645996,1.5454845428466797,0.36065566539764404,2.4252700805664062,0.36203160881996155,2.178859233856201
648,1669845233.3591418,2073600,-0.3620924949645996,1.5454845428466797,0.3613561987876892,1.6335293054580688,0.36203160881996155,2.178859233856201
649,1669845235.3867707,2076800,-0.3620924949645996,1.5454845428466797,0.3613561987876892,1.6335293054580688,0.3628263473510742,1.4901641607284546
650,1669845240.924632,2080000,-0.3645244538784027,1.547096848487854,0.3613561987876892,1.6335293054580688,0.3628263473510742,1.4901641607284546
651,1669845242.615893,2083200,-0.3645244538784027,1.547096848487854,0.362724632024765,1.7526675462722778,0.3628263473510742,1.4901641607284546
652,1669845244.098407,2086400,-0.3645244538784027,1.547096848487854,0.362724632024765,1.7526675462722778,0.36286330223083496,2.2625017166137695
653,1669845249.5579054,2089600,-0.3642485737800598,2.6828629970550537,0.362724632024765,1.7526675462722778,0.36286330223083496,2.2625017166137695
654,1669845251.5445294,2092800,-0.3642485737800598,2.6828629970550537,0.3623719811439514,2.354815721511841,0.36286330223083496,2.2625017166137695
655,1669845252.8942287,2096000,-0.3642485737800598,2.6828629970550537,0.3623719811439514,2.354815721511841,0.36495786905288696,1.9800240993499756
656,1669845258.2825198,2099200,-0.3647247850894928,1.611815094947815,0.3623719811439514,2.354815721511841,0.36495786905288696,1.9800240993499756
657,1669845260.2428656,2102400,-0.3647247850894928,1.611815094947815,0.36287879943847656,1.6632611751556396,0.36495786905288696,1.9800240993499756
658,1669845261.8686883,2105600,-0.3647247850894928,1.611815094947815,0.36287879943847656,1.6632611751556396,0.36547693610191345,1.6069631576538086
659,1669845266.9161718,2108800,-0.36328813433647156,1.5877249240875244,0.36287879943847656,1.6632611751556396,0.36547693610191345,1.6069631576538086
660,1669845269.5822716,2112000,-0.36328813433647156,1.5877249240875244,0.36507880687713623,1.4610284566879272,0.36547693610191345,1.6069631576538086
661,1669845270.4380093,2115200,-0.36328813433647156,1.5877249240875244,0.36507880687713623,1.4610284566879272,0.36424827575683594,1.526936650276184
662,1669845275.368858,2118400,-0.3623082935810089,3.2773985862731934,0.36507880687713623,1.4610284566879272,0.36424827575683594,1.526936650276184
663,1669845278.0900419,2121600,-0.3623082935810089,3.2773985862731934,0.36330875754356384,3.3767552375793457,0.36424827575683594,1.526936650276184
664,1669845279.5481756,2124800,-0.3623082935810089,3.2773985862731934,0.36330875754356384,3.3767552375793457,0.3624792695045471,3.3410356044769287
665,1669845284.36451,2128000,-0.36262115836143494,1.7734997272491455,0.36330875754356384,3.3767552375793457,0.3624792695045471,3.3410356044769287
666,1669845287.1311927,2131200,-0.36262115836143494,1.7734997272491455,0.362190306186676,1.9156121015548706,0.3624792695045471,3.3410356044769287
667,1669845288.0519605,2134400,-0.36262115836143494,1.7734997272491455,0.362190306186676,1.9156121015548706,0.36162710189819336,2.0725932121276855
668,1669845293.04674,2137600,-0.36099761724472046,2.3828039169311523,0.362190306186676,1.9156121015548706,0.36162710189819336,2.0725932121276855
669,1669845296.00876,2140800,-0.36099761724472046,2.3828039169311523,0.36216723918914795,2.0548806190490723,0.36162710189819336,2.0725932121276855
670,1669845296.8721814,2144000,-0.36099761724472046,2.3828039169311523,0.36216723918914795,2.0548806190490723,0.362637996673584,1.9284300804138184
671,1669845301.5586026,2147200,-0.3605171740055084,1.9135302305221558,0.36216723918914795,2.0548806190490723,0.362637996673584,1.9284300804138184
672,1669845305.1819382,2150400,-0.3605171740055084,1.9135302305221558,0.361630380153656,1.8893723487854004,0.362637996673584,1.9284300804138184
673,1669845305.6960452,2153600,-0.3605171740055084,1.9135302305221558,0.361630380153656,1.8893723487854004,0.36248934268951416,1.8241796493530273
674,1669845309.984825,2156800,-0.3606082499027252,1.9651334285736084,0.361630380153656,1.8893723487854004,0.36248934268951416,1.8241796493530273
675,1669845313.6522875,2160000,-0.3606082499027252,1.9651334285736084,0.36365118622779846,1.9665731191635132,0.36248934268951416,1.8241796493530273
676,1669845314.3469012,2163200,-0.3606082499027252,1.9651334285736084,0.36365118622779846,1.9665731191635132,0.36141538619995117,2.2640583515167236
677,1669845318.5452116,2166400,-0.3605135381221771,2.0912487506866455,0.36365118622779846,1.9665731191635132,0.36141538619995117,2.2640583515167236
678,1669845323.103758,2169600,-0.3605135381221771,2.0912487506866455,0.3611668348312378,2.3194198608398438,0.36141538619995117,2.2640583515167236
679,1669845323.4949195,2172800,-0.3605135381221771,2.0912487506866455,0.3611668348312378,2.3194198608398438,0.36066436767578125,2.085681676864624
680,1669845327.529663,2176000,-0.358649879693985,1.9089851379394531,0.3611668348312378,2.3194198608398438,0.36066436767578125,2.085681676864624
681,1669845331.6492114,2179200,-0.358649879693985,1.9089851379394531,0.3597947955131531,1.9071731567382812,0.36066436767578125,2.085681676864624
682,1669845332.0061982,2182400,-0.358649879693985,1.9089851379394531,0.3597947955131531,1.9071731567382812,0.3599696159362793,1.8733980655670166
683,1669845336.2007997,2185600,-0.3583795726299286,1.838513731956482,0.3597947955131531,1.9071731567382812,0.3599696159362793,1.8733980655670166
684,1669845340.5933335,2188800,-0.3583795726299286,1.838513731956482,0.3603273034095764,1.8074451684951782,0.3599696159362793,1.8733980655670166
685,1669845340.8956778,2192000,-0.3583795726299286,1.838513731956482,0.3603273034095764,1.8074451684951782,0.3589189946651459,1.7922072410583496
686,1669845344.7111344,2195200,-0.3594790995121002,2.0425479412078857,0.3603273034095764,1.8074451684951782,0.3589189946651459,1.7922072410583496
687,1669845349.5338817,2198400,-0.3594790995121002,2.0425479412078857,0.35959044098854065,1.7063571214675903,0.3589189946651459,1.7922072410583496
688,1669845349.635491,2201600,-0.3594790995121002,2.0425479412078857,0.35959044098854065,1.7063571214675903,0.3597297966480255,1.700001835823059
689,1669845353.3208594,2204800,-0.3589348793029785,1.600553274154663,0.35959044098854065,1.7063571214675903,0.3597297966480255,1.700001835823059
690,1669845358.2672026,2208000,-0.3589348793029785,1.600553274154663,0.35850948095321655,1.7539935111999512,0.3597297966480255,1.700001835823059
691,1669845358.5876927,2211200,-0.3589348793029785,1.600553274154663,0.35850948095321655,1.7539935111999512,0.3601134419441223,1.7720677852630615
692,1669845362.0613616,2214400,-0.3587803840637207,1.8184503316879272,0.35850948095321655,1.7539935111999512,0.3601134419441223,1.7720677852630615
693,1669845367.1429033,2217600,-0.3587803840637207,1.8184503316879272,0.35850948095321655,1.7539935111999512,0.35864946246147156,3.4121031761169434
694,1669845367.5479815,2220800,-0.3587803840637207,1.8184503316879272,0.3584919571876526,3.6084375381469727,0.35864946246147156,3.4121031761169434
695,1669845370.7548878,2224000,-0.3619389235973358,3.623410940170288,0.3584919571876526,3.6084375381469727,0.35864946246147156,3.4121031761169434
696,1669845375.837977,2227200,-0.3619389235973358,3.623410940170288,0.3584919571876526,3.6084375381469727,0.3610655963420868,2.083467721939087
697,1669845376.4303088,2230400,-0.3619389235973358,3.623410940170288,0.3606477677822113,1.9330806732177734,0.3610655963420868,2.083467721939087
698,1669845379.0582104,2233600,-0.3606964647769928,2.2980754375457764,0.3606477677822113,1.9330806732177734,0.3610655963420868,2.083467721939087
699,1669845385.0040798,2236800,-0.3606964647769928,2.2980754375457764,0.3606477677822113,1.9330806732177734,0.3617587089538574,1.930525302886963
700,1669845385.5684361,2240000,-0.3606964647769928,2.2980754375457764,0.35866233706474304,1.7903589010238647,0.3617587089538574,1.930525302886963
701,1669845388.0050468,2243200,-0.35973021388053894,1.6616166830062866,0.35866233706474304,1.7903589010238647,0.3617587089538574,1.930525302886963
702,1669845393.5427976,2246400,-0.35973021388053894,1.6616166830062866,0.35866233706474304,1.7903589010238647,0.36081916093826294,2.1105570793151855
703,1669845394.4292316,2249600,-0.35973021388053894,1.6616166830062866,0.35892897844314575,2.244905471801758,0.36081916093826294,2.1105570793151855
704,1669845396.7174804,2252800,-0.35892239212989807,2.142758369445801,0.35892897844314575,2.244905471801758,0.36081916093826294,2.1105570793151855
705,1669845402.5334942,2256000,-0.35892239212989807,2.142758369445801,0.35892897844314575,2.244905471801758,0.3602001965045929,1.9491106271743774
706,1669845403.2799132,2259200,-0.35892239212989807,2.142758369445801,0.3611956238746643,2.070631742477417,0.3602001965045929,1.9491106271743774
707,1669845405.2118843,2262400,-0.36019888520240784,2.3817498683929443,0.3611956238746643,2.070631742477417,0.3602001965045929,1.9491106271743774
708,1669845410.9245932,2265600,-0.36019888520240784,2.3817498683929443,0.3611956238746643,2.070631742477417,0.36071181297302246,2.5679430961608887
709,1669845412.2074645,2268800,-0.36019888520240784,2.3817498683929443,0.36280080676078796,2.328212261199951,0.36071181297302246,2.5679430961608887
710,1669845414.0873702,2272000,-0.3621625304222107,1.9948973655700684,0.36280080676078796,2.328212261199951,0.36071181297302246,2.5679430961608887
711,1669845419.65263,2275200,-0.3621625304222107,1.9948973655700684,0.36280080676078796,2.328212261199951,0.36642059683799744,1.7907812595367432
712,1669845421.2188,2278400,-0.3621625304222107,1.9948973655700684,0.3683013916015625,1.884389042854309,0.36642059683799744,1.7907812595367432
713,1669845422.3340425,2281600,-0.3695111870765686,1.9153178930282593,0.3683013916015625,1.884389042854309,0.36642059683799744,1.7907812595367432
714,1669845428.660837,2284800,-0.3695111870765686,1.9153178930282593,0.3683013916015625,1.884389042854309,0.3699584901332855,1.7822110652923584
715,1669845430.3609996,2288000,-0.3695111870765686,1.9153178930282593,0.37034353613853455,2.1314046382904053,0.3699584901332855,1.7822110652923584
716,1669845431.2534678,2291200,-0.372231125831604,2.304675579071045,0.37034353613853455,2.1314046382904053,0.3699584901332855,1.7822110652923584
717,1669845437.2331655,2294400,-0.372231125831604,2.304675579071045,0.37034353613853455,2.1314046382904053,0.3715917468070984,2.1549980640411377
718,1669845439.0678391,2297600,-0.372231125831604,2.304675579071045,0.3694777488708496,1.8421741724014282,0.3715917468070984,2.1549980640411377
719,1669845439.880477,2300800,-0.3719862699508667,1.8273828029632568,0.3694777488708496,1.8421741724014282,0.3715917468070984,2.1549980640411377
720,1669845446.0642836,2304000,-0.3719862699508667,1.8273828029632568,0.3694777488708496,1.8421741724014282,0.3705616593360901,1.980522871017456
721,1669845447.5890872,2307200,-0.3719862699508667,1.8273828029632568,0.36920005083084106,2.152301073074341,0.3705616593360901,1.980522871017456
722,1669845448.6760879,2310400,-0.36759063601493835,2.1217715740203857,0.36920005083084106,2.152301073074341,0.3705616593360901,1.980522871017456
723,1669845455.0133724,2313600,-0.36759063601493835,2.1217715740203857,0.36920005083084106,2.152301073074341,0.3707713186740875,2.3886897563934326
724,1669845456.8587706,2316800,-0.36759063601493835,2.1217715740203857,0.37210512161254883,2.333332061767578,0.3707713186740875,2.3886897563934326
725,1669845456.9780061,2320000,-0.37128371000289917,2.394599437713623,0.37210512161254883,2.333332061767578,0.3707713186740875,2.3886897563934326
726,1669845463.8762522,2323200,-0.37128371000289917,2.394599437713623,0.37210512161254883,2.333332061767578,0.3695632815361023,1.4938204288482666
727,1669845465.914682,2326400,-0.3723721206188202,1.6575063467025757,0.37210512161254883,2.333332061767578,0.3695632815361023,1.4938204288482666
728,1669845465.9727893,2329600,-0.3723721206188202,1.6575063467025757,0.3721925616264343,1.5345470905303955,0.3695632815361023,1.4938204288482666
729,1669845472.604875,2332800,-0.3723721206188202,1.6575063467025757,0.3721925616264343,1.5345470905303955,0.3710865080356598,1.926924705505371
730,1669845474.435658,2336000,-0.37031289935112,1.7137669324874878,0.3721925616264343,1.5345470905303955,0.3710865080356598,1.926924705505371
731,1669845474.9827957,2339200,-0.37031289935112,1.7137669324874878,0.3684847056865692,1.7779279947280884,0.3710865080356598,1.926924705505371
732,1669845481.3278668,2342400,-0.37031289935112,1.7137669324874878,0.3684847056865692,1.7779279947280884,0.3708837926387787,1.7363746166229248
733,1669845483.0921292,2345600,-0.37069156765937805,1.7867159843444824,0.3684847056865692,1.7779279947280884,0.3708837926387787,1.7363746166229248
